경도,위도,주소,도로종류,도로기능,도로규모,도로폭
127.1459,37.55035,서울특별시 강동구 명일동 327-4,,,,
127.1543,37.54824,서울특별시 강동구 명일동 상암로63길,,,,
127.1509,37.56171,서울특별시 강동구 고덕동 690-4,,,,
127.162,37.56498,서울특별시 강동구 고덕동 2,,,,
127.1237,37.55703,서울특별시 강동구 암사동 660-1,,,,
127.1386,37.56119,서울특별시 강동구 암사동 34,,,,
127.1385,37.54633,서울특별시 강동구 천호동 상암로35길,,,,
127.1333,37.53969,서울특별시 강동구 천호동 167-207,,,,
127.1255,37.52869,서울특별시 강동구 성내동 546,,,,
127.1277,37.5344,서울특별시 강동구 성내동 천호대로162길,,,,
127.1338,37.52835,서울특별시 강동구 성내동 양재대로91길,,,,
127.1404,37.52307,서울특별시 강동구 둔촌동 177-2,,,,
127.1472,37.53131,서울특별시 강동구 둔촌동 동남로49길,,,,
127.1346,37.55185,서울특별시 강동구 암사동 544,,,,
127.122,37.54499,서울특별시 강동구 천호동 선사로,,,,
127.146,37.5397,서울특별시 강동구 길동 천중로56길,,,,
127.1105982,37.5048226,서울특별시 송파구 송파동 2-8,일반도로,국지도로,소로3류,폭6-8m
127.1042949,37.50200450000001,서울특별시 송파구 석촌동 314,일반도로,국지도로,소로,6m미만
127.1060574,37.5002392,서울특별시 송파구 석촌동 가락로12길,일반도로,국지도로,소로2류,폭8-10m
127.1058949,37.5016134,서울특별시 송파구 석촌동 320,일반도로,국지도로,소로,6m미만
127.1058598,37.5023999,서울특별시 송파구 석촌동 319,일반도로,국지도로,소로,6m미만
127.1082521,37.5009632,서울특별시 송파구 석촌동 325,일반도로,국지도로,소로3류,폭6-8m
127.1104488,37.5027365,서울특별시 송파구 송파동 가락로17길,일반도로,국지도로,소로,6m미만
127.1115804,37.5017919,서울특별시 송파구 송파동 가락로18길,일반도로,국지도로,소로,6m미만
127.1106256,37.502983,서울특별시 송파구 송파동 가락로19길,일반도로,국지도로,소로,6m미만
127.0985639,37.497936,서울특별시 송파구 석촌동 307,일반도로,국지도로,소로3류,폭6-8m
127.1114427,37.5048844,서울특별시 송파구 송파동 가락로23길,일반도로,국지도로,소로,6m미만
127.1121967,37.5044196,서울특별시 송파구 송파동 가락로23길,일반도로,국지도로,소로,6m미만
127.1170149,37.5064436,서울특별시 송파구 송파동 가락로28길,일반도로,국지도로,소로3류,폭6-8m
127.0997942,37.4992975,서울특별시 송파구 석촌동 227-8,일반도로,국지도로,소로,6m미만
127.1175596,37.5068317,서울특별시 송파구 송파동 5-11,일반도로,국지도로,소로,6m미만
127.114323,37.5083708,서울특별시 송파구 송파동 4-4,일반도로,국지도로,소로,6m미만
127.1155725,37.50915639999999,서울특별시 송파구 방이동 9-3,일반도로,국지도로,소로,6m미만
127.118545,37.508799,서울특별시 송파구 방이동 73,일반도로,국지도로,소로,6m미만
127.1193987,37.5099643,서울특별시 송파구 방이동 가락로36길,일반도로,국지도로,소로3류,폭6-8m
127.1175724,37.511658,서울특별시 송파구 방이동 가락로37길,일반도로,국지도로,소로,6m미만
127.1198882,37.5107889,서울특별시 송파구 방이동 가락로38길,일반도로,국지도로,소로,6m미만
127.116773,37.5123571,서울특별시 송파구 방이동 가락로39길,일반도로,국지도로,소로,6m미만
127.1203044,37.5115078,서울특별시 송파구 방이동 위례성대로10길,일반도로,국지도로,소로,6m미만
127.1212582,37.5126117,서울특별시 송파구 방이동 위례성대로10길,일반도로,국지도로,소로2류,폭8-10m
127.1015813,37.5010441,서울특별시 송파구 석촌동 244-10,일반도로,국지도로,소로,6m미만
127.1021998,37.4990768,서울특별시 송파구 석촌동 311,일반도로,국지도로,소로3류,폭6-8m
127.1029415,37.5014886,서울특별시 송파구 석촌동 308-5,일반도로,국지도로,소로,6m미만
127.1034832,37.5010021,서울특별시 송파구 석촌동 가락로9길,일반도로,국지도로,소로,6m미만
127.1668514,37.5750663,서울특별시 강동구 강일동 176-1,일반도로,국지도로,소로3류,폭6-8m
127.1715192,37.5772612,서울특별시 강동구 강일동 26-1,일반도로,국지도로,소로,6m미만
127.1648969,37.5747653,서울특별시 강동구 강일동 158-4,일반도로,국지도로,소로,6m미만
126.8386739,37.5373664,서울특별시 강서구 화곡동 가로공원로,일반도로,국지도로,소로,6m미만
126.8247466,37.5363031,서울특별시 양천구 신월동 가로공원로55길,일반도로,국지도로,소로,6m미만
126.8252713,37.5347936,서울특별시 양천구 신월동 가로공원로56길,일반도로,국지도로,소로,6m미만
126.8248202,37.5325369,서울특별시 양천구 신월동 남부순환로40길,일반도로,국지도로,소로,6m미만
126.8262234,37.5344621,서울특별시 양천구 신월동 가로공원로60가길,일반도로,국지도로,소로,6m미만
126.8254862,37.5333539,서울특별시 양천구 신월동 남부순환로40길,일반도로,국지도로,소로,6m미만
126.8262984,37.5371374,서울특별시 양천구 신월동 가로공원로61길,일반도로,국지도로,소로3류,폭6-8m
126.8283184,37.5345874,서울특별시 양천구 신월동 가로공원로64길,일반도로,국지도로,소로,6m미만
126.8319452,37.5356124,서울특별시 양천구 신월동 가로공원로66길,일반도로,국지도로,소로,6m미만
126.8305653,37.53750720000001,서울특별시 양천구 신월동 가로공원로67길,일반도로,국지도로,소로,6m미만
126.8327277,37.53745869999999,서울특별시 양천구 신월동 가로공원로69길,일반도로,국지도로,소로,6m미만
126.8325464,37.5359551,서울특별시 양천구 신월동 291,일반도로,국지도로,소로,6m미만
126.8345501,37.5376269,서울특별시 양천구 신월동 가로공원로71길,일반도로,국지도로,소로,6m미만
126.8355179,37.5358584,서울특별시 강서구 화곡동 가로공원로72길,일반도로,국지도로,소로,6m미만
126.8362412,37.5359776,서울특별시 강서구 화곡동 가로공원로74길,일반도로,국지도로,소로,6m미만
126.8417945,37.5341495,서울특별시 강서구 화곡동 가로공원로76가길,일반도로,국지도로,소로3류,폭6-8m
126.8378338,37.5346965,서울특별시 강서구 화곡동 가로공원로76길,일반도로,국지도로,소로2류,폭8-10m
126.8381509,37.5379374,서울특별시 강서구 화곡동 가로공원로77길,일반도로,국지도로,소로,6m미만
126.8395956,37.53410239999999,서울특별시 강서구 화곡동 362-95,일반도로,국지도로,소로,6m미만
126.8385516,37.5351129,서울특별시 강서구 화곡동 가로공원로78길,일반도로,국지도로,소로,6m미만
126.8409965,37.5346434,서울특별시 강서구 화곡동 366-105,일반도로,국지도로,소로,6m미만
126.8397807,37.5354186,서울특별시 강서구 화곡동 668-10,일반도로,국지도로,소로,6m미만
126.8402822,37.5357702,서울특별시 강서구 화곡동 가로공원로82길,일반도로,국지도로,소로,6m미만
126.8412772,37.53575350000001,서울특별시 강서구 화곡동 월정로30길,일반도로,국지도로,소로,6m미만
126.8410698,37.5365335,서울특별시 강서구 화곡동 367-172,일반도로,국지도로,소로,6m미만
126.8415939,37.5373729,서울특별시 강서구 화곡동 가로공원로88길,일반도로,국지도로,소로,6m미만
126.8408613,37.5387301,서울특별시 강서구 화곡동 가로공원로89길,일반도로,국지도로,소로,6m미만
127.0228686,37.5210566,서울특별시 강남구 신사동 667-13,일반도로,국지도로,소로2류,폭8-10m
126.888039,37.4826987,서울특별시 구로구 가리봉동 우마1길,일반도로,보조간선도로,중로1류,폭20-25m
126.9136167,37.5060633,서울특별시 영등포구 신길동 신길로38가길,일반도로,보조간선도로,대로2류,폭30-35m
126.9136167,37.5060633,서울특별시 영등포구 신길동 신길로38가길,일반도로,보조간선도로,대로3류,폭25-30m
126.9136167,37.5060633,서울특별시 영등포구 신길동 신길로38가길,일반도로,보조간선도로,중로1류,폭20-25m
126.906988,37.50248029999999,서울특별시 영등포구 신길동 신길로29길,일반도로,국지도로,소로,6m미만
126.8810281,37.4920116,서울특별시 구로구 구로동 가마산로11길,일반도로,국지도로,소로,6m미만
126.8828966,37.4923935,서울특별시 구로구 구로동 가마산로12길,일반도로,국지도로,소로,6m미만
126.8827131,37.4924342,서울특별시 구로구 구로동 가마산로12가길,일반도로,국지도로,소로,6m미만
126.8847081,37.4938347,서울특별시 구로구 구로동 가마산로15가길,일반도로,국지도로,소로,6m미만
126.8840712,37.494145,서울특별시 구로구 구로동 가마산로15길,일반도로,국지도로,소로,6m미만
126.8848779,37.494252,서울특별시 구로구 구로동 446-67,일반도로,국지도로,소로,6m미만
126.8814642,37.4887868,서울특별시 구로구 구로동 가마산로2길,일반도로,국지도로,소로,6m미만
126.8872363,37.4933676,서울특별시 구로구 구로동 가마산로20가길,일반도로,국지도로,소로,6m미만
126.8861641,37.4922447,서울특별시 구로구 구로동 가마산로20길,일반도로,국지도로,소로2류,폭8-10m
126.8874726,37.4928727,서울특별시 구로구 구로동 가마산로20나길,일반도로,국지도로,소로,6m미만
126.8875188,37.4923222,서울특별시 구로구 구로동 가마산로20다길,일반도로,국지도로,소로,6m미만
126.8875943,37.4914832,서울특별시 구로구 구로동 가마산로20라길,일반도로,국지도로,소로,6m미만
126.8854381,37.4943914,서울특별시 구로구 구로동 가마산로19길,일반도로,국지도로,소로,6m미만
126.8879463,37.4929979,서울특별시 구로구 구로동 317-17,일반도로,국지도로,소로,6m미만
126.8888284,37.4962565,서울특별시 구로구 구로동 63-1,일반도로,국지도로,중로2류,폭15-20m
126.8896691,37.4965884,서울특별시 구로구 구로동 가마산로25길,일반도로,국지도로,소로1류,폭10-12m
126.8916469,37.4948838,서울특별시 구로구 구로동 가마산로26길,일반도로,국지도로,소로,6m미만
126.8904967,37.4983517,서울특별시 구로구 구로동 가마산로27길,일반도로,국지도로,중로2류,폭15-20m
126.8943078,37.5003765,서울특별시 영등포구 대림동 대림로41길,일반도로,국지도로,소로3류,폭6-8m
126.8953001,37.4971553,서울특별시 영등포구 대림동 가마산로32가길,일반도로,국지도로,소로,6m미만
126.8956668,37.4982342,서울특별시 영등포구 대림동 가마산로32길,일반도로,국지도로,소로1류,폭10-12m
126.8967734,37.497609,서울특별시 영등포구 대림동 774-2,일반도로,국지도로,소로2류,폭8-10m
126.8817132,37.4891351,서울특별시 구로구 구로동 가마산로4길,일반도로,국지도로,소로,6m미만
126.8981566,37.5020107,서울특별시 영등포구 대림동 613,일반도로,국지도로,소로1류,폭10-12m
126.8990009,37.5031747,서울특별시 영등포구 대림동 대림로44길,일반도로,국지도로,소로3류,폭6-8m
126.899687,37.501031,서울특별시 영등포구 대림동 669-2,일반도로,국지도로,소로1류,폭10-12m
126.9008151,37.5012637,서울특별시 영등포구 대림동 가마산로46길,일반도로,국지도로,소로3류,폭6-8m
126.8995338,37.5031667,서울특별시 영등포구 대림동 가마산로45길,일반도로,국지도로,소로1류,폭10-12m
126.9010802,37.501778,서울특별시 영등포구 대림동 669-1,일반도로,국지도로,소로3류,폭6-8m
126.9002693,37.5039242,서울특별시 영등포구 신길동 370-22,일반도로,국지도로,소로,6m미만
126.8806572,37.4911216,서울특별시 구로구 구로동 벚꽃로,일반도로,국지도로,소로,6m미만
126.8807828,37.4906063,서울특별시 구로구 구로동 394-18,일반도로,국지도로,소로3류,폭6-8m
126.9021885,37.5021963,서울특별시 영등포구 신길동 도림로85길,일반도로,국지도로,소로,6m미만
126.9012032,37.5038543,서울특별시 영등포구 신길동 378,일반도로,국지도로,소로,6m미만
126.901968,37.5029401,서울특별시 영등포구 신길동 355-48,일반도로,국지도로,소로,6m미만
126.9028882,37.5029086,서울특별시 영등포구 신길동 355-61,일반도로,국지도로,소로,6m미만
126.9062177,37.5062264,서울특별시 영등포구 신길동 가마산로61가길,일반도로,국지도로,소로,6m미만
126.9048442,37.5064424,서울특별시 영등포구 신길동 가마산로61길,일반도로,국지도로,소로,6m미만
126.9057299,37.5068614,서울특별시 영등포구 신길동 가마산로61나길,일반도로,국지도로,소로,6m미만
126.9044054,37.5063182,서울특별시 영등포구 신길동 가마산로61다길,일반도로,국지도로,소로,6m미만
126.9048973,37.5076924,서울특별시 영등포구 신길동 296-17,일반도로,국지도로,소로,6m미만
126.9056464,37.506683,서울특별시 영등포구 신길동 가마산로61나길,일반도로,국지도로,소로,6m미만
126.9064104,37.5074026,서울특별시 영등포구 신길동 가마산로65길,일반도로,국지도로,소로,6m미만
126.9075238,37.5065286,서울특별시 영등포구 신길동 가마산로67길,일반도로,국지도로,소로,6m미만
126.9090532,37.5064157,서울특별시 영등포구 신길동 가마산로69가길,일반도로,국지도로,소로,6m미만
126.9083763,37.50655709999999,서울특별시 영등포구 신길동 가마산로69길,일반도로,국지도로,소로,6m미만
126.881017,37.4911342,서울특별시 구로구 구로동 가마산로7길,일반도로,국지도로,소로,6m미만
126.9096903,37.5070523,서울특별시 영등포구 신길동 가마산로71길,일반도로,국지도로,소로,6m미만
126.9143673,37.505763,서울특별시 영등포구 신길동 가마산로77길,일반도로,국지도로,소로,6m미만
126.9168803,37.50728670000001,서울특별시 영등포구 신길동 가마산로79길,일반도로,국지도로,중로1류,폭20-25m
126.920469,37.5029504,서울특별시 영등포구 신길동 672,일반도로,국지도로,소로2류,폭8-10m
126.921543,37.5052506,서울특별시 영등포구 신길동 가마산로89길,일반도로,국지도로,소로2류,폭8-10m
126.8811807,37.49162640000001,서울특별시 구로구 구로동 가마산로9길,일반도로,국지도로,소로,6m미만
126.9208109,37.5028845,서울특별시 영등포구 신길동 1190,일반도로,국지도로,소로3류,폭6-8m
126.8829928,37.4757683,서울특별시 금천구 가산동 가산디지털1로,일반도로,국지도로,중로1류,폭20-25m
126.8794248,37.4778193,서울특별시 금천구 가산동 가산디지털2로,일반도로,국지도로,중로2류,폭15-20m
126.8960606,37.4739605,서울특별시 금천구 독산동 시흥대로147길,일반도로,국지도로,소로,6m미만
126.890128,37.4729965,서울특별시 금천구 가산동 237-33,일반도로,국지도로,소로,6m미만
126.8909066,37.4721763,서울특별시 금천구 독산동 가산로3길,일반도로,국지도로,소로,6m미만
126.8921346,37.4736735,서울특별시 금천구 가산동 153-18,일반도로,국지도로,소로3류,폭6-8m
