자치구,행정동,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,영업상태명,소재지면적,소재지전체주소,사업장명,데이터갱신일자,업태구분명,X,Y
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-1999-20830,1999-11-30,영업/정상,290.78,서울특별시 강남구 논현동 2-15 .16 지하1층,사운드,2021-10-30 2:40,룸살롱,127.01837978634913,37.516370789200764
강남구,삼성동,유흥주점영업,07_23_02_P,3220000,3220000-102-2008-00014,2008-10-21,영업/정상,313.99,"서울특별시 강남구 삼성동 142-29 지상2,3층","쌔삥 앤 하이킥 2,3",2023-12-24 2:40,룸살롱,127.04893939139424,37.50604356899865
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-1987-20326,1987-04-17,영업/정상,117.05,서울특별시 강남구 역삼동 831-26,강남역,2024-06-02 2:40,카바레,127.02782237934665,37.49497043166685
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-1987-04264,1987-03-27,영업/정상,203.91,서울특별시 강남구 논현동 6-3 지층,이원(E1),2022-11-25 2:40,룸살롱,127.02233517937914,37.51817144104105
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2020-00005,2020-09-10,영업/정상,632.48,서울특별시 강남구 역삼동 677-22,킹스맨,2023-10-27 2:40,룸살롱,127.0367319605851,37.50247593054643
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2011-00005,2011-03-23,영업/정상,122.53,서울특별시 강남구 역삼동 838-4 지하1층,탑시크릿노래바Q,2023-11-15 2:40,룸살롱,127.02961467753865,37.490289466456154
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-1989-18651,1989-09-18,영업/정상,137.5,서울특별시 강남구 논현동 248-7,알파벳2,2024-02-17 2:40,관광호텔나이트(디스코),127.03298589257787,37.51398564527352
강남구,청담동,유흥주점영업,07_23_02_P,3220000,3220000-102-2001-23864,2001-10-31,영업/정상,558.52,서울특별시 강남구 청담동 125-16,인스타,2021-07-02 2:40,비어(바)살롱,127.04910032554493,37.52514812825793
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2011-00003,2011-02-10,영업/정상,554.22,"서울특별시 강남구 역삼동 677-20 지하1층, 지하2층",멜로디이,2024-05-19 2:40,룸살롱,127.03720752240795,37.50262143969361
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-2023-00002,2023-12-22,영업/정상,690.32,서울특별시 강남구 논현동 74 PATIO7,클럽 에이아이(CLUB AI),2023-12-24 0:17,관광호텔나이트(디스코),127.02636553831282,37.5178077863157
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2000-22585,2000-10-14,영업/정상,226.34,서울특별시 강남구 역삼동 702-25,브라보,2023-07-07 2:40,룸살롱,127.04347983968488,37.50450225595659
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2018-00006,2018-12-11,영업/정상,311.39,"서울특별시 강남구 역삼동 678-24 늘봄빌딩 2,3층",클라스,2024-03-16 2:40,룸살롱,127.0355594708921,37.502029469893145
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2001-23857,2001-09-18,영업/정상,273.49,서울특별시 강남구 역삼동 688-2 지하1층,에스(S),2023-12-21 2:40,룸살롱,127.03722467691074,37.50760954874367
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-1991-04216,1991-02-13,영업/정상,1125.75,서울특별시 강남구 역삼동 824-8,워라밸,2022-08-20 2:40,요정,127.02762537644227,37.497679264311124
강남구,삼성동,유흥주점영업,07_23_02_P,3220000,3220000-102-2000-21909,2000-06-01,영업/정상,204.7,서울특별시 강남구 삼성동 44-10 지하1층,펜타(Penta),2023-10-27 2:40,룸살롱,127.04471755993114,37.51172069363565
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-1990-04234,1990-03-12,영업/정상,231.46,서울특별시 강남구 역삼동 705-14,오페라하우스노래바Q,2023-07-05 2:40,룸살롱,127.04456020575267,37.50513721196956
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2010-00013,2010-12-03,영업/정상,374.26,서울특별시 강남구 역삼동 736-16 지하1층,오로라,2021-02-24 2:40,룸살롱,127.03145528799428,37.49943768154243
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2020-00006,2020-09-10,영업/정상,281.4,서울특별시 강남구 역삼동 677-22,리뉴얼,2023-11-04 2:40,룸살롱,127.0367319605851,37.50247593054643
강남구,신사동,유흥주점영업,07_23_02_P,3220000,3220000-102-2001-23865,2001-10-31,영업/정상,410.23,서울특별시 강남구 신사동 588-21 지하1층,퀄리티,2023-02-23 2:40,룸살롱,127.02765824752773,37.52083764516956
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2020-00008,2020-12-11,영업/정상,374.77,서울특별시 강남구 역삼동 823-30 라인빌딩,원,2021-06-11 2:40,룸살롱,127.03018005969068,37.498362779634896
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2020-00007,2020-12-03,영업/정상,231.6,서울특별시 강남구 역삼동 651-5 KH타워,요트클럽55(YACHT CLUB 55),2020-12-05 0:23,룸살롱,127.03308153363896,37.507713084923026
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2001-23869,2001-12-11,영업/정상,167.58,서울특별시 강남구 역삼동 831-27,제이제이(JJ),2022-01-14 2:40,룸살롱,127.02800251204701,37.49502274499723
강남구,삼성동,유흥주점영업,07_23_02_P,3220000,3220000-102-2010-00014,2010-12-08,영업/정상,583.76,서울특별시 강남구 삼성동 143-35,어게인1,2024-03-29 2:40,룸살롱,127.04997043233982,37.50644575873684
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-1999-20896,1999-12-09,영업/정상,387.76,서울특별시 강남구 논현동 200-6 지하1층,우미관,2023-12-28 2:40,고고(디스코)클럽,127.02213386672143,37.50499656574554
강남구,청담동,유흥주점영업,07_23_02_P,3220000,3220000-102-1987-04387,1987-12-11,영업/정상,947.12,서울특별시 강남구 청담동 53-7 지하1층,더청담나이트클럽,2023-11-22 2:40,관광호텔나이트(디스코),127.0512338775203,37.52389372323391
강남구,신사동,유흥주점영업,07_23_02_P,3220000,3220000-102-1986-04329,1986-04-22,영업/정상,456.95,서울특별시 강남구 신사동 561-30,플렉스,2024-03-10 2:40,카바레,127.02286984186543,37.51915027805227
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-1999-20135,1999-09-07,영업/정상,250.65,서울특별시 강남구 역삼동 705-8 지하1층,서스포,2023-08-23 2:40,룸살롱,127.04458088241002,37.504896084269376
강남구,청담동,유흥주점영업,07_23_02_P,3220000,3220000-102-2020-00002,2020-02-19,영업/정상,1166.23,서울특별시 강남구 청담동 52-3 프리마호텔,가라오케 Let's go,2022-12-21 2:40,룸살롱,127.0493703002119,37.52428152039723
강남구,신사동,유흥주점영업,07_23_02_P,3220000,3220000-102-2021-00007,2021-12-30,영업/정상,789.85,서울특별시 강남구 신사동 587-1 선샤인호텔,메이비,2023-03-18 2:40,고고(디스코)클럽,127.02585626235378,37.52054038538882
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-2022-00002,2022-04-20,영업/정상,81.49,서울특별시 강남구 논현동 118-17 세한빌딩 지하1층,두꺼비,2022-04-22 0:22,룸살롱,127.03730350221427,37.5171430603525
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-1984-04298,1984-02-11,영업/정상,504.14,서울특별시 강남구 역삼동 831-42 .43호,레이스,2023-02-16 2:40,룸살롱,127.02843610218355,37.49388343053126
강남구,삼성동,유흥주점영업,07_23_02_P,3220000,3220000-102-1987-04267,1987-11-12,영업/정상,866.0,서울특별시 강남구 삼성동 45-10 지하1층,디바인,2022-09-22 2:40,룸살롱,127.04680904438969,37.512435926299865
강남구,삼성동,유흥주점영업,07_23_02_P,3220000,3220000-102-2021-00001,2021-07-09,영업/정상,452.1,서울특별시 강남구 삼성동 142-29,"쌔삥 앤 하이킥 9,10",2023-12-24 2:40,룸살롱,127.04893939139424,37.50604356899865
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2002-00009,2002-02-05,영업/정상,991.9,서울특별시 강남구 역삼동 831-0 지하1층,썸데이,2023-12-13 2:40,룸살롱,127.02683552988204,37.494649784936755
강남구,대치동,유흥주점영업,07_23_02_P,3220000,3220000-102-2008-00020,2008-12-03,영업/정상,188.7,서울특별시 강남구 대치동 890-61 지상3층,건전지 4 (four),2020-09-25 2:40,룸살롱,127.04969162559942,37.504489772730565
강남구,대치동,유흥주점영업,07_23_02_P,3220000,3220000-102-2001-23481,2001-05-12,영업/정상,1233.83,서울특별시 강남구 대치동 890-38번지 지하1층,사라있네,2019-01-31 2:40,룸살롱,127.05045863772787,37.5043913452384
강남구,삼성동,유흥주점영업,07_23_02_P,3220000,3220000-102-2009-00016,2009-12-18,영업/정상,249.46,서울특별시 강남구 삼성동 143-27 지상2층,씨엔엔CNN2,2023-01-08 2:40,룸살롱,127.05149472443178,37.50708128443741
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2000-21167,2000-01-21,영업/정상,124.01,서울특별시 강남구 역삼동 826-8번지 지하1층,개구쟁이,2018-08-31 23:59,룸살롱,127.02662293011582,37.495945692577855
강남구,청담동,유흥주점영업,07_23_02_P,3220000,3220000-102-2007-00012,2007-11-08,영업/정상,235.25,서울특별시 강남구 청담동 132-17,아우라,2023-02-18 2:40,룸살롱,127.05405587659197,37.521438448825236
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-1989-04251,1989-09-11,영업/정상,278.8,서울특별시 강남구 역삼동 702-24 지하,에비앙,2022-12-08 2:40,룸살롱,127.04328913603901,37.504443777753806
강남구,청담동,유흥주점영업,07_23_02_P,3220000,3220000-102-1999-20891,1999-12-08,영업/정상,284.8,서울특별시 강남구 청담동 125-16번지,타임즈,2019-03-14 2:40,카바레,127.04910032554493,37.52514812825793
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-1982-04306,1982-06-10,영업/정상,430.0,서울특별시 강남구 논현동 237-5,웸블리,2023-04-23 2:40,룸살롱,127.03430811042186,37.50936992534252
강남구,신사동,유흥주점영업,07_23_02_P,3220000,3220000-102-1989-19184,1989-08-10,영업/정상,280.5,서울특별시 강남구 신사동 502-5,엠비티아이,2024-03-16 2:40,룸살롱,127.01668142869657,37.51770150432742
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2003-00010,2003-06-10,영업/정상,162.48,서울특별시 강남구 역삼동 703-0번지 지하1층,다빈치,2018-11-29 2:40,룸살롱,127.04124290534027,37.50462056612387
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-1988-19645,1988-05-13,영업/정상,529.0,서울특별시 강남구 논현동 218-25,코드원(code one),2024-02-01 2:40,카바레,127.0322383899391,37.5125160761455
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-1982-04372,1982-02-09,영업/정상,1747.67,서울특별시 강남구 역삼동 604-11,주식회사 달리는토끼,2021-11-07 2:40,관광호텔나이트(카바레),127.02842603612243,37.50583386973895
강남구,논현동,유흥주점영업,07_23_02_P,3220000,3220000-102-2015-00008,2015-12-14,영업/정상,508.76,서울특별시 강남구 논현동 248-7 지하1층,멀리건,2024-02-17 2:40,고고(디스코)클럽,127.03298589257787,37.51398564527352
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2002-00010,2002-01-24,영업/정상,264.22,서울특별시 강남구 역삼동 705-6,크리드 CREED,2022-02-08 2:40,룸살롱,127.0442160188713,37.5049467148593
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2002-00007,2002-01-22,영업/정상,529.68,서울특별시 강남구 역삼동 649-10 지하1층,115(일일오),2024-04-17 2:40,룸살롱,127.02699689225206,37.49907629690571
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2023-00001,2023-11-21,영업/정상,759.94,서울특별시 강남구 역삼동 719 신웅타워,마카롱,2024-04-06 2:40,룸살롱,127.03723810795991,37.50143037107711
강남구,역삼동,유흥주점영업,07_23_02_P,3220000,3220000-102-2009-00013,2009-11-30,영업/정상,697.18,서울특별시 강남구 역삼동 736-17번지 지하2층,오프닝,2020-03-25 2:40,룸살롱,127.03164283448797,37.49918702185797
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2009-00009,2009-09-10,영업/정상,94.2,서울특별시 강동구 길동 414-7번지,미주,2018-08-31 23:59,룸살롱,127.13511657177054,37.53679854112607
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2000-11243,2000-01-03,영업/정상,85.75,서울특별시 강동구 길동 459-4,자유인 Free Man,2022-06-25 2:40,룸살롱,127.13556032308945,37.53468212103574
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2020-00001,2020-06-30,영업/정상,108.47,서울특별시 강동구 길동 414-1 석탄공회관,룰루,2020-07-22 2:40,룸살롱,127.13483220406887,37.537223954059165
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2002-13269,2002-03-05,영업/정상,59.32,서울특별시 강동구 천호동 429-4,아미,2023-05-04 2:40,룸살롱,127.1217140847062,37.539778319599556
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2001-13101,2001-12-17,영업/정상,172.97,서울특별시 강동구 길동 449-1번지,벌떼,2019-07-07 2:40,룸살롱,127.13392060857292,37.53581340427988
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2000-11604,2000-06-15,영업/정상,98.0,서울특별시 강동구 길동 413-20,어우동,2020-07-31 2:40,룸살롱,127.13542002552633,37.53580183373307
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2001-12988,2001-11-15,영업/정상,48.73,서울특별시 강동구 길동 387-15번지,에스(S)노래주점,2018-11-03 2:37,룸살롱,127.13502729407203,37.537504155572776
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2001-13064,2001-12-07,영업/정상,187.97,서울특별시 강동구 길동 459-0번지,돌체노래주점,2018-08-31 23:59,룸살롱,127.13470698406903,37.534938459514755
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2004-00003,2004-11-09,영업/정상,79.48,서울특별시 강동구 길동 458-6번지 지하,아노래짱,2018-08-31 23:59,룸살롱,127.13482803879191,37.53506365437003
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-1999-11044,1999-11-05,영업/정상,277.2,서울특별시 강동구 길동 414-1번지,눈사람,2019-03-09 2:40,룸살롱,127.13483220406887,37.537223954059165
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2014-00005,2014-09-26,영업/정상,302.83,서울특별시 강동구 길동 414-1 2층,그랜드piano,2023-09-17 2:40,룸살롱,127.13483220406887,37.537223954059165
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2008-00008,2008-06-12,영업/정상,98.07,서울특별시 강동구 길동 458-2번지 2층 201호,박하사탕,2018-10-27 2:37,룸살롱,127.13486739256784,37.535168631394924
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2009-00010,2009-12-23,영업/정상,48.61,서울특별시 강동구 길동 459-2 (304호),야화,2020-08-22 2:40,룸살롱,127.13492713722594,37.53470866872521
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2011-00012,2011-11-23,영업/정상,66.48,서울특별시 강동구 길동 388-3번지 지하1층,뉴스타대경,2018-11-14 2:36,룸살롱,127.1356283710001,37.53738460091244
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2000-11622,2000-06-23,영업/정상,97.98,서울특별시 강동구 길동 413-14,명월,2024-04-15 2:40,룸살롱,127.13520620861317,37.535757833447974
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2011-00013,2011-11-23,영업/정상,174.48,서울특별시 강동구 길동 459-2번지 402호,모모라이브,2018-08-31 23:59,기타,127.13492713722594,37.53470866872521
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2011-00014,2011-12-15,영업/정상,74.97,서울특별시 강동구 길동 458-6,신뻐꾸기,2020-12-09 2:40,룸살롱,127.13482803879191,37.53506365437003
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2011-00015,2011-12-23,영업/정상,276.41,서울특별시 강동구 길동 387-7 지하1층,파라다이스,2022-10-28 2:40,룸살롱,127.13525288130917,37.5374740575508
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2012-00002,2012-02-07,영업/정상,48.2,서울특별시 강동구 길동 458-6번지,바나나,2019-08-18 2:40,룸살롱,127.13482803879191,37.53506365437003
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2006-00009,2006-12-01,영업/정상,143.36,서울특별시 강동구 길동 458-3 2층,항아리,2021-05-06 2:40,룸살롱,127.13515896635022,37.535147977295956
강동구,강동,유흥주점영업,07_23_02_P,3240000,3240000-102-2019-00001,2019-02-13,영업/정상,82.19,서울특별시 강동구 천호동 416-5,대왕노래궁,2023-12-28 2:40,노래클럽,127.12327804931235,37.54017579167098
