"x","y","h3_address","neighbours","neighbours_centroids","caslt_cnt","dth_dnv_cnt","se_dnv_cnt","sl_dnv_cnt","wnd_dnv_cnt","caslt_cnt_1","dth_dnv_cnt_1","se_dnv_cnt_1","sl_dnv_cnt_1","wnd_dnv_cnt_1","caslt_cnt_2","dth_dnv_cnt_2","se_dnv_cnt_2","sl_dnv_cnt_2","wnd_dnv_cnt_2","caslt_cnt_3","dth_dnv_cnt_3","se_dnv_cnt_3","sl_dnv_cnt_3","wnd_dnv_cnt_3","caslt_cnt_4","dth_dnv_cnt_4","se_dnv_cnt_4","sl_dnv_cnt_4","wnd_dnv_cnt_4","caslt_cnt_5","dth_dnv_cnt_5","se_dnv_cnt_5","sl_dnv_cnt_5","wnd_dnv_cnt_5","caslt_cnt_6","dth_dnv_cnt_6","se_dnv_cnt_6","sl_dnv_cnt_6","wnd_dnv_cnt_6","bus_station_cnt","traffic_cnt","pleasure_cnt","seoul_police_cnt","park_cnt","crossroad_cnt","도로10이하_cnt","도로10_20_cnt","도로20_30_cnt","도로30이상_cnt","child_cnt","silver_cnt","crosswalk_cnt","t_caslt_cnt","t_dth_dnv_cnt","t_se_dnv_cnt","t_sl_dnv_cnt","t_wnd_dnv_cnt","EPDO","pred_EPDO","diff"
126.8802418287,37.4964009058,"8930e0acb8fffff","['8930e0acb13ffff', '8930e0acb8fffff', '8930e0acb83ffff', '8930e0acb8bffff', '8930e0acb87ffff', '8930e0acb17ffff', '8930e0acbbbffff']","[(37.49330267682561, 126.878809712439), (37.49612296518506, 126.87903709549173), (37.497854588157836, 126.87656432649034), (37.495034339066684, 126.87633705335067), (37.49894329252832, 126.87926449889792), (37.49439122177009, 126.88150984820564), (37.4972115883807, 126.88173736153229)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,2,5,0,0,0,2,1,0,0,0,0,0,3,1,0,1,0,0,6,1.7972909028126,-4.2027090971874
126.8956920142,37.5377912944,"8930e1db3c3ffff","['8930e1db3d7ffff', '8930e1db3c3ffff', '8930e1db3cbffff', '8930e1db3c7ffff', '8930e1db3cfffff', '8930e1db3dbffff', '8930e1db3d3ffff']","[(37.54105965067606, 126.89573529457394), (37.53823842682432, 126.89550697388626), (37.53541724176582, 126.89527867364977), (37.53932805174043, 126.89821005564295), (37.53650678851296, 126.89798162487169), (37.537148798851064, 126.8928041163662), (37.53996994453288, 126.89303230652651)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,8,0,0,3,5,0,0,0,3,0,17,0,0,0,0,0,0,9.07954555197833,9.07954555197833
126.8509989523,37.5556610713,"8930e0ae903ffff","['8930e0ae90fffff', '8930e0ae917ffff', '8930e0ae903ffff', '8930e0ae90bffff', '8930e0ae913ffff', '8930e0ae907ffff', '8930e0ae91bffff']","[(37.55355563878808, 126.85230346893321), (37.55810562360039, 126.85005531251213), (37.55528530347291, 126.84982907507764), (37.5524650220472, 126.8496028579058), (37.557014847557205, 126.8473546650225), (37.55637599842116, 126.85252981644416), (37.554194605638024, 126.8471285579197)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,1,0,3,0,0,0,0,2,1,1,1,1,0,0,18,5.73699348707136,-12.2630065129286
126.985573347,37.5741957942,"8930e1d8cafffff","['8930e1d8cafffff', '8930e1d8ca7ffff', '8930e1d8c33ffff', '8930e1d8ddbffff', '8930e1d8ca3ffff', '8930e1d8c37ffff', '8930e1d8cabffff']","[(37.57419435527755, 126.9848271637151), (37.57701815577274, 126.98505980295658), (37.57137059343235, 126.98459454533723), (37.57528387184079, 126.98753765417673), (37.57592855771748, 126.98234940607102), (37.57246003200137, 126.98730490460785), (37.57310483521747, 126.98211689801313)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,21,0,14,6,1,3,0,2,1,0,0,0,31,1,1,0,9,0,0,0,1,0,0,4,1,3,1,0,33,5.65611038268486,-27.3438896173151
127.0803035336,37.55770737,"8930e1c1ed7ffff","['8930e1c1e9bffff', '8930e1c1e8bffff', '8930e1c116fffff', '8930e1c1ec3ffff', '8930e1c1ed7ffff', '8930e1c1ed3ffff', '8930e1c1ec7ffff']","[(37.56080438533929, 127.0807565494743), (37.559066296042154, 127.08323564996653), (37.559716482560106, 127.07804046124976), (37.555152603476216, 127.08028240873045), (37.55797847503293, 127.08051946846626), (37.55689065013809, 127.07780351191113), (37.55624034660209, 127.08299845855403)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,10,0,1,0,2,2,0,0,0,4,1,5,0,1,0,0,0,12,2.90754129445962,-9.09245870554038
126.8089087563,37.5738380688,"8930e0a5353ffff","['8930e0a53cbffff', '8930e0a5227ffff', '8930e0a5353ffff', '8930e0a53cfffff', '8930e0a535bffff', '8930e0a5343ffff', '8930e0a5357ffff']","[(37.57621243936889, 126.80708893162438), (37.57339294660128, 126.80686464621274), (37.57448470628059, 126.80956326935087), (37.577304277284114, 126.80978768493794), (37.57166517387883, 126.80933887386287), (37.57275685258044, 126.81203759102979), (37.57557646321721, 126.8122621167007)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,1,1,7,0,0,0,2,3,0,0,0,4,1,2,1,0,0,0,0,0,3.64223749784586,3.64223749784586
127.0231093501,37.6365900295,"8930e1c267bffff","['8930e1c267bffff', '8930e1c35b7ffff', '8930e1c2647ffff', '8930e1c264fffff', '8930e1c2673ffff', '8930e1c266bffff', '8930e1c2663ffff']","[(37.636384868048246, 127.0240678282), (37.6335594383919, 127.0238331449441), (37.638119460528124, 127.0215869758248), (37.63529407035215, 127.02135240315073), (37.63921033607518, 127.02430253253083), (37.63465015447572, 127.02654866363397), (37.63747566198206, 127.02678347855398)]",4,0,0,4,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,23,0,12,11,0,7,32,57,0,0,4,3,2,0,0,1,0,15,5,1,2,3,0,33,32.1597204526092,-0.840279547390786
126.9468586996,37.5922508405,"8930e1dae0fffff","['8930e1dae0bffff', '8930e1dae07ffff', '8930e1dae3bffff', '8930e1dae77ffff', '8930e1dae0fffff', '8930e1dae73ffff', '8930e1dae03ffff']","[(37.59063479874897, 126.94425774975927), (37.59454839984574, 126.9471971393159), (37.59281581043295, 126.9496749098267), (37.58999267739528, 126.94944387758979), (37.59172530627112, 126.9469662174125), (37.5889022512552, 126.94673531621818), (37.59345781430091, 126.94448854062748)]",6,0,3,3,0,13,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,5,2,2,1,0,5,7,0,1,0,1,5,0,0,0,3,0,2,4,2,2,1,0,39,3.92168888543864,-35.0783111145614
126.9295563243,37.4921565403,"8930e1d93cbffff","['8930e1d93cbffff', '8930e1d9227ffff', '8930e1d93cfffff', '8930e1d93c3ffff', '8930e1d93dbffff', '8930e1d9353ffff', '8930e1d9237ffff']","[(37.49141172493458, 126.92831244122347), (37.48859030140395, 126.92808276476161), (37.49249958656248, 126.93101578895751), (37.494233187484305, 126.92854213825046), (37.49314524453797, 126.92583888400723), (37.4896780848417, 126.93078598195711), (37.490323860179366, 126.92560931751142)]",0,0,0,0,0,9,1,4,4,0,0,0,0,0,0,0,0,0,0,0,9,2,5,2,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,1,4,0,0,0,2,1,2,3,3,1,1,0,45,4.41093081768717,-40.5890691823128
126.8545743636,37.5068733703,"8930e0acc6fffff","['8930e0acc63ffff', '8930e0ac8d7ffff', '8930e0acc6fffff', '8930e0acc6bffff', '8930e0ac89bffff', '8930e0ac8d3ffff', '8930e0acc67ffff']","[(37.50952452014503, 126.85138341513398), (37.50606340543577, 126.85632882197396), (37.50779402301469, 126.85385612665017), (37.50670474208177, 126.85115728173658), (37.50888330111527, 126.85655519546306), (37.504974205604206, 126.85362988333615), (37.510613879347886, 126.85408239021525)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,2.05480411195998,2.05480411195998
127.1801012641,37.5474260839,"8930e1ce347ffff","['8930e1ce347ffff', '8930e1ce37bffff', '8930e1ce373ffff', '8930e1ce343ffff', '8930e1ce30bffff', '8930e1ce357ffff', '8930e1ce34fffff']","[(37.54839984285901, 127.17953857638875), (37.54665789901821, 127.1820191169267), (37.54948610736962, 127.18226093555734), (37.547313574048474, 127.17681644240274), (37.551228012272205, 127.1797802845129), (37.550141665703954, 127.17705801832706), (37.5455717122643, 127.17929688996514)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2677078406825,1.2677078406825
127.0682127265,37.6499851768,"8930e1c216fffff","['8930e1c2ed3ffff', '8930e1c2167ffff', '8930e1c216bffff', '8930e1c2e9bffff', '8930e1c216fffff', '8930e1c2ed7ffff', '8930e1c2163ffff']","[(37.64818379945608, 127.06707171790543), (37.653837110358786, 127.06754528119329), (37.649919777636356, 127.06458958905222), (37.65210108989311, 127.07002761431036), (37.651010435750955, 127.06730848891235), (37.649274375830316, 127.06979071133203), (37.65274637447531, 127.0648262493691)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2,2,0,0,0,5,0,4,0,0,0,0,0,0,3.36146772264226,3.36146772264226
126.9137385317,37.6034155894,"8930e1da0afffff","['8930e1da037ffff', '8930e1da033ffff', '8930e1da0abffff', '8930e1da1dbffff', '8930e1da0a3ffff', '8930e1da0afffff', '8930e1da0a7ffff']","[(37.601217333669744, 126.91631481750285), (37.60012616229588, 126.91360799902276), (37.60185729695448, 126.91113065885018), (37.604039799039825, 126.91654433286924), (37.60467964471848, 126.91135993300276), (37.602948549614446, 126.91383738349286), (37.6057709754309, 126.9140667885343)]",0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,4,0,0,0,4,1,0,1,1,0,0,0,12,3.96634761649438,-8.03365238350562
127.1449190401,37.4977001292,"8930e1cf23bffff","['8930e1cf23bffff', '8930e1cf207ffff', '8930e1cf20fffff', '8930e1cf223ffff', '8930e1cf277ffff', '8930e1cf233ffff', '8930e1cf22bffff']","[(37.49861381176943, 127.14376818644243), (37.500355156241504, 127.1412901791025), (37.497528504510605, 127.14105046776271), (37.499699114960585, 127.1464861298579), (37.49578712120031, 127.14352836481741), (37.50144054138034, 127.14400802957852), (37.496872346512454, 127.14624617642927)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,2,10,0,0,0,2,4,0,0,0,8,0,3,2,0,1,1,0,9,4.2797249822481,-4.7202750177519
127.0990450134,37.6009576344,"8930e1c0edbffff","['8930e1c0337ffff', '8930e1c03a7ffff', '8930e1c0ecbffff', '8930e1c03afffff', '8930e1c0ec3ffff', '8930e1c0ed3ffff', '8930e1c0edbffff']","[(37.59842442431861, 127.09967579929483), (37.602989254277865, 127.09743292370591), (37.599513155600896, 127.10239491333752), (37.60016245236291, 127.09719490643228), (37.602340074551456, 127.10263317313971), (37.60407814518519, 127.1001520763633), (37.60125126547547, 127.09991392713647)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,1,0,2,5,0,0,0,3,0,9,0,0,0,0,0,0,6.28794975769634,6.28794975769634
127.0753821745,37.5615591349,"8930e1c1163ffff","['8930e1c1163ffff', '8930e1c117bffff', '8930e1c1177ffff', '8930e1c1173ffff', '8930e1c116fffff', '8930e1c116bffff', '8930e1c1167ffff']","[(37.56145436918095, 127.07556143691367), (37.560366380769366, 127.07284566692996), (37.56428020119083, 127.0757982971055), (37.56319213489287, 127.07308239546707), (37.559716482560106, 127.07804046124976), (37.55862857590337, 127.0753245979746), (37.56254235372307, 127.07827743185089)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,4,0,0,0,1,1,2,0,0,0,0,0,0,3.92398445671958,3.92398445671958
126.8303274086,37.5114062154,"8930e0ac1abffff","['8930e0ac133ffff', '8930e0ac1bbffff', '8930e0ac1afffff', '8930e0ac117ffff', '8930e0ac1abffff', '8930e0ac1a3ffff', '8930e0ac107ffff']","[(37.510356851079734, 126.83317264723892), (37.51381611283632, 126.82822782904071), (37.51317623680547, 126.83339795065191), (37.51099684480414, 126.82800276558484), (37.51208654217452, 126.83070024619072), (37.51490588850213, 126.83092543969796), (37.50926723474331, 126.83047507283649)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,2,0,0,0,0,2,1,8,0,0,0,0,0,0,3.53136899784697,3.53136899784697
127.0390429054,37.5852082941,"8930e1c337bffff","['8930e1c14b7ffff', '8930e1c3363ffff', '8930e1c3347ffff', '8930e1c334fffff', '8930e1c337bffff', '8930e1c336bffff', '8930e1c3373ffff']","[(37.581857786654226, 127.0379036795012), (37.58577208522596, 127.04085330374757), (37.58641894404638, 127.03565965448031), (37.583593817004534, 127.03542460335606), (37.58468295298695, 127.03813884105374), (37.582946840988605, 127.04061801065568), (37.58750815793444, 127.03837402370996)]",0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,0,12,1,8,2,1,2,4,0,0,0,2,5,0,0,0,5,1,3,5,1,4,0,0,36,4.76155757396963,-31.2384424260304
126.8526007634,37.5503522336,"8930e0ae973ffff","['8930e0ae97bffff', '8930e0ae90fffff', '8930e0ae973ffff', '8930e0ae90bffff', '8930e0ae963ffff', '8930e0ae947ffff', '8930e0ae977ffff']","[(37.54791503566628, 126.85185083472572), (37.55355563878808, 126.85230346893321), (37.55073531786547, 126.85207714169461), (37.5524650220472, 126.8496028579058), (37.549005493095336, 126.85455140927716), (37.54964477933621, 126.84937666099391), (37.55182585350527, 126.85477784658018)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,31,0,0,3,3,0,0,0,4,2,0,0,1,0,0,0,12,8.66310828983806,-3.33689171016194
126.9854861204,37.4800935941,"8930e1cb48bffff","['8930e1cb413ffff', '8930e1cb4d7ffff', '8930e1cb48fffff', '8930e1cb483ffff', '8930e1cb48bffff', '8930e1cb49bffff', '8930e1cb4c7ffff']","[(37.47973289736423, 126.98752288383618), (37.480381941938916, 126.98234212314722), (37.48255564987969, 126.98775531769463), (37.484291511057585, 126.98528093219483), (37.48146879758744, 126.98504860835527), (37.483204577282244, 126.98257431616902), (37.47864612319784, 126.9848163053219)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,2,2,0,0,1,0,0,0,12,12.0857947977231,0.0857947977231106
126.9498053673,37.5030362888,"8930e1d9ec7ffff","['8930e1d9ec7ffff', '8930e1d9ec3ffff', '8930e1d9ecfffff', '8930e1d9e8bffff', '8930e1d9e1bffff', '8930e1d9ed7ffff', '8930e1d9e13ffff']","[(37.50293661716776, 126.9501762390287), (37.50184869965365, 126.94747119200849), (37.500114529278484, 126.94994549703864), (37.505758744028704, 126.9504070016863), (37.50120236541008, 126.95265063751746), (37.5046707483699, 126.94770182396381), (37.50402453144308, 126.95288151021715)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,7,1,0,0,5,1,2,0,0,0,0,0,0,9.00426926911877,9.00426926911877
127.0608804661,37.6014166619,"8930e1c0633ffff","['8930e1c06abffff', '8930e1c0633ffff', '8930e1c0637ffff', '8930e1c0607ffff', '8930e1c06afffff', '8930e1c063bffff', '8930e1c0623ffff']","[(37.6036100312161, 127.05808934864724), (37.60187350464013, 127.06056961433777), (37.60296284000703, 127.06328627274156), (37.60078416540618, 127.05785318111624), (37.60469944829942, 127.06080591359813), (37.59904759952116, 127.06033333629033), (37.60013685703969, 127.06304986295741)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,4,0,4,0,0,8,0,6,2,0,0,0,3,0,0,0,1,0,0,0,2,1,0,2,0,2,0,0,12,2.06829938804196,-9.93170061195804
127.0062240479,37.5503211101,"8930e1d8b9bffff","['8930e1d8bd7ffff', '8930e1d8867ffff', '8930e1d8b83ffff', '8930e1d886fffff', '8930e1d8b9bffff', '8930e1d8b93ffff', '8930e1d8b8bffff']","[(37.547284866432975, 127.00619190868561), (37.551844273307054, 127.0039481813119), (37.55119741453366, 127.0091363953958), (37.54902031328573, 127.00371474326704), (37.550108865686305, 127.00642545699993), (37.55293290370713, 127.00665902625704), (37.54837333728183, 127.00890271586184)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,4,0,0,0,6,2,2,0,0,0,0,0,0,5.92864752779513,5.92864752779513
127.123554711,37.5106718369,"8930e1cf60fffff","['8930e1cf603ffff', '8930e1cf673ffff', '8930e1cf607ffff', '8930e1cf60bffff', '8930e1cf60fffff', '8930e1cf677ffff', '8930e1cf63bffff']","[(37.51145522276009, 127.1212266677938), (37.506888465143746, 127.1234657854817), (37.512541185339735, 127.12394364260096), (37.5086289210621, 127.12098786024436), (37.509714805749184, 127.12370470332617), (37.50797426794131, 127.12618272158065), (37.51080068643826, 127.12642177115777)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,4,1,0,0,0,2,1,10,0,0,0,0,0,0,5.01860601460062,5.01860601460062
127.0276317418,37.6769509103,"8930e1d0b7bffff","['8930e1d0b47ffff', '8930e1d0b6bffff', '8930e1c24b7ffff', '8930e1d0b73ffff', '8930e1d0b7bffff', '8930e1d0b63ffff', '8930e1d0b4fffff']","[(37.677678945023935, 127.02487320639106), (37.67421074611232, 127.02983799251119), (37.67311894053081, 127.02712062937589), (37.67877091002051, 127.0275906076158), (37.675944906182124, 127.02735560793856), (37.67703678955175, 127.03007310291464), (37.674853018974645, 127.02463833854722)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24089979782258,1.24089979782258
127.0333312906,37.6389724725,"8930e1c2293ffff","['8930e1c2297ffff', '8930e1c2283ffff', '8930e1c262bffff', '8930e1c229bffff', '8930e1c262fffff', '8930e1c2293ffff', '8930e1c2667ffff']","[(37.640748021075076, 127.03493178160237), (37.637922280051214, 127.03469657157012), (37.641392075852714, 127.02973432193272), (37.636831575318844, 127.03198037693114), (37.64248294005632, 127.03245055466026), (37.63965723850892, 127.03221545523934), (37.63856645214008, 127.02949935422846)]",0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,1,2,1,0,0,30,5.26214384320312,-24.7378561567969
126.9235356001,37.6042964842,"8930e1da11bffff","['8930e1da1cfffff', '8930e1da10bffff', '8930e1da1c7ffff', '8930e1da113ffff', '8930e1da103ffff', '8930e1da11bffff', '8930e1da157ffff']","[(37.6033996666763, 126.92172912866808), (37.602759247571704, 126.92691432035967), (37.60622228813351, 126.9219589058868), (37.60731352777515, 126.92466652955977), (37.605581986605664, 126.92714433887934), (37.604490828282295, 126.92443662138498), (37.601668167283, 126.92420673382878)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,2,0,0,0,0,5,0,4,0,0,0,0,0,0,2.03087995936472,2.03087995936472
127.0782438697,37.6227990917,"8930e1c0573ffff","['8930e1c0547ffff', '8930e1c057bffff', '8930e1c0577ffff', '8930e1c0573ffff', '8930e1c050bffff', '8930e1c0563ffff', '8930e1c050fffff']","[(37.621452191582364, 127.07534016234813), (37.61971533188643, 127.07782143103331), (37.62363159734891, 127.08077727557438), (37.62254189645308, 127.07805860627279), (37.624278716802415, 127.07557722697823), (37.620804954988394, 127.08053996841514), (37.62536849946802, 127.07829580281523)]",6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,2,5,0,0,0,5,1,2,2,0,1,1,0,9,5.36129263212768,-3.63870736787232
126.8463390083,37.5367526278,"8930e0aeb13ffff","['8930e0aeb13ffff', '8930e0aeb8bffff', '8930e0aeb1bffff', '8930e0aebc7ffff', '8930e0aeb03ffff', '8930e0aeb8fffff', '8930e0aeb17ffff']","[(37.53727396740506, 126.84577234046297), (37.539003667316784, 126.84329868451267), (37.53445399670128, 126.84554637505487), (37.53618373606824, 126.84307282910794), (37.535544146957626, 126.84824598023883), (37.54009397689293, 126.84599832610505), (37.53836419589986, 126.84847207589165)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,2.62481231590423,2.62481231590423
126.9036365986,37.4583934353,"8930e03602bffff","['8930e036077ffff', '8930e03602fffff', '8930e03602bffff', '8930e036393ffff', '8930e036023ffff', '8930e03603bffff', '8930e036067ffff']","[(37.45623576254259, 126.90193660412785), (37.4584101295791, 126.90733714646797), (37.45732294754795, 126.9046367634393), (37.45558960555483, 126.90710856739925), (37.46014343247195, 126.90486523268078), (37.45905616919492, 126.9021649431085), (37.454502501794366, 126.90440831463876)]",12,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,3,5,0,0,0,6,1,6,3,2,1,1,0,33,6.76524155152709,-26.2347584484729
127.0454169564,37.6470905003,"8930e1c2077ffff","['8930e1c2067ffff', '8930e1c2077ffff', '8930e1c200fffff', '8930e1c2063ffff', '8930e1c202bffff', '8930e1c203bffff', '8930e1c2073ffff']","[(37.646201876394656, 127.04851679425485), (37.64793720368408, 127.04603509919764), (37.649672409814485, 127.04355338710451), (37.64511111304378, 127.04579934089331), (37.649028044837316, 127.04875268439591), (37.650763332646484, 127.04627087868069), (37.646846358655424, 127.04331773945077)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0.833110565343895,0.833110565343895
126.9737445327,37.5459452381,"8930e1d8e57ffff","['8930e1d8e53ffff', '8930e1d8ecfffff', '8930e1d8e0bffff', '8930e1d8e43ffff', '8930e1d8e47ffff', '8930e1d8e1bffff', '8930e1d8e57ffff']","[(37.54442659944873, 126.97189935393982), (37.54724973945431, 126.97213128134554), (37.54660425238778, 126.97731640240636), (37.542692248347336, 126.97437572829051), (37.543780995063045, 126.97708423377182), (37.548338645678605, 126.97483982432345), (37.5455154276227, 126.97460776590653)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,2.06928138174691,2.06928138174691
127.0949802926,37.5933334057,"8930e1c030fffff","['8930e1c030bffff', '8930e1c030fffff', '8930e1c0303ffff', '8930e1c033bffff', '8930e1c0307ffff', '8930e1c0373ffff', '8930e1c0377ffff']","[(37.59233163717486, 127.0912820980427), (37.59342030269576, 127.09400040440744), (37.59515820633877, 127.09151980877812), (37.59450896421791, 127.09671893599982), (37.59624694967408, 127.09423824703087), (37.59059369430537, 127.0937625831382), (37.591682278014105, 127.09648098283525)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,1,6,0,1,0,0,0,8,0,0,0,0,0,0,5.01222140938688,5.01222140938688
127.1387073545,37.5320896667,"8930e1cf543ffff","['8930e1cf553ffff', '8930e1cf557ffff', '8930e1cf54bffff', '8930e1cf54fffff', '8930e1cf55bffff', '8930e1cf547ffff', '8930e1cf543ffff']","[(37.533845959715755, 127.1362510391951), (37.53493236924514, 127.13896992922226), (37.52927840317718, 127.13849049628976), (37.530364652931524, 127.1412093474559), (37.53101903507872, 127.1360114438742), (37.53319169436137, 127.14144918507472), (37.53210536676887, 127.13873020200063)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,4,0,0,0,5,0,1,0,0,0,0,0,0,3.98812334435717,3.98812334435717
126.9044039935,37.466028546,"8930e0361dbffff","['8930e0360a7ffff', '8930e0361cbffff', '8930e036037ffff', '8930e0361d3ffff', '8930e0361c3ffff', '8930e0361dbffff', '8930e0360afffff']","[(37.46751762407057, 126.90285008264868), (37.4640512951133, 126.90779436596813), (37.46296395655347, 126.90509372236585), (37.468605122136985, 126.90555076307787), (37.46687193659717, 126.90802300640502), (37.46578451977946, 126.9053222324973), (37.464697099971914, 126.90262168236617)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,2,0,12,0,0,0,5,1,0,1,0,0,0,0,0,11.2919427957036,11.2919427957036
126.988505849,37.5457841657,"8930e1d8a93ffff","['8930e1d8a97ffff', '8930e1d8a83ffff', '8930e1d8a9bffff', '8930e1d8e67ffff', '8930e1d8e2fffff', '8930e1d8a93ffff', '8930e1d8e2bffff']","[(37.54640106839666, 126.99039732627772), (37.54357749845288, 126.99016454399589), (37.54248892501383, 126.98745517790972), (37.544223761990594, 126.98497855649191), (37.548135947623315, 126.98792050114545), (37.545312416926116, 126.98768782909862), (37.54704721465536, 126.98521109745317)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6,0,0,0,1,0,2,0,0,0,0,0,0,3.57263290598765,3.57263290598765
